,Artist,Song Name,release date,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
2760,Ma$e,DJ Cosmic Kev Freestyle,,Harlem,Than the Harlem loca,Now ain’t nobody doper,I’m a pretty nigga,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2761,Ma$e,Do You Remember,,Harlem,"Harlem World style, pursue my dream, cuz see",I\'m just a young cat tryin\' to do his thing,"The things that went 3 mil, I didn\'t even like that","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2762,Ma$e,Feel So Good,2006-01-21,Harlem,Harlem World,Mase,Bad Boy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2763,Ma$e,From Scratch,2004-08-24,Harlem,"All Out, Harlem World, same old clique","Same gun, same clip, same dumb bitch","Same old studio, same old shit","{'neg': 0.704, 'neu': 0.296, 'pos': 0.0, 'compound': -0.8591}",0.0,0.704,0.296,-0.8591
2764,Ma$e,From Scratch,2004-08-24,Harlem,Whoever thought there\'d be a problem comin\' through Harlem,Whoever thought the limelight or the super-stardom,"Can\'t even chill, cats wanna make me a villian","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2765,Ma$e,From Scratch,2004-08-24,Harlem,I'm the Harlem-World-slash-All-Out-dot-com,Triple platinum and only in the U.S,"My con, if you could buy Cris' then why buy Don","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2766,Ma$e,From Scratch,2004-08-24,New York,Have cats at ya wake come out of New York,Put a hollow bullet through y'all,And ya body in the Salt Lake out in Utah,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2767,Ma$e,From Scratch,2004-08-24,Harlem,I'm the Harlem-World-slash-All-Out-dot-com,Triple platinum and only in the U.S,"My con, if you could buy Cris' then why buy Don","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2768,Ma$e,From Scratch,2004-08-24,New York,Have cats at ya wake come out of New York,Put a hollow bullet through y'all,And ya body in the Salt Lake out in Utah,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2769,Ma$e,Gat Man,1997-10-28,Harlem,"I needa say(Harlem world), the coupe colour prolly 9-millimetre grey",Tryna get this nigga Ma$e to resign,"Front on me that be the day, Stunt on me you eat a K (woo)","{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}",0.0,0.286,0.714,-0.34
2770,Ma$e,Goin Back to ATL Interlude,1997-10-28,Harlem,I ain't from Harlem now,"Come on, Come on2Embed', ""Goin Back to ATL Interlude LyricsOh, so what y'all sayin",You sure that's what you wanna do,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2771,Ma$e,Goin Back to ATL Interlude,1997-10-28,Harlem,I'm not from Harlem now,You sure that's what you wanna do,"Aight (Let's go back)Embed"", ""Goin Back to Harlem Lyrics[Chorus]","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",0.277,0.0,0.723,0.3182
2772,Ma$e,Goin Back to Harlem,1999-06-15,Harlem,Harlem (Come on),"Okay, okay","Where you at, I miss you","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",1.0,0.0,0.0,0.4215
2773,Ma$e,Goin Back to Harlem,1999-06-15,New York,New York City (ooh),"(Going back to Cali, bring it back)",Huh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2774,Ma$e,Goin Back to Harlem,1999-06-15,New York City,New York City (ooh),"(Going back to Cali, bring it back)",Huh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2775,Ma$e,Goin Back to Harlem,1999-06-15,Harlem,Harlem,"Okay, Okay","Where you at, I miss you","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",1.0,0.0,0.0,0.4215
2776,Ma$e,Goin Back to Harlem,1999-06-15,Harlem,"That's a Harlem nigga for ya, ya hear me",Nigga hearing got the whole hood lookin' for ya,"Right, right now","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2777,Ma$e,Goin Back to Harlem,1999-06-15,Harlem,"I'm coming, coming - back, back - to Harlem, Harlem (My flight tonight)",[Verse 3],"I'm coming, coming - back, back - to Harlem, Harlem (You heard me, right) (Murda Mase)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2778,Ma$e,Goin Back to Harlem,1999-06-15,Harlem,"I'm coming, coming - back, back - to Harlem, Harlem (You heard me, right) (Murda Mase)","I'm coming, coming - back, back - to Harlem, Harlem (My flight tonight)","I'm coming, coming - back, back - to Harlem, Harlem (And I ain't here to fight) (C'mon)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2779,Ma$e,Goin Back to Harlem,1999-06-15,Harlem,"I'm coming, coming - back, back - to Harlem, Harlem (And I ain't here to fight) (C'mon)","I'm coming, coming - back, back - to Harlem, Harlem (You heard me, right) (Murda Mase)","I'm coming, coming - back, back - to Harlem, Harlem","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2780,Ma$e,Goin Back to Harlem,1999-06-15,Harlem,"I'm coming, coming - back, back - to Harlem, Harlem","I'm coming, coming - back, back - to Harlem, Harlem (And I ain't here to fight) (C'mon)","And you gon' stop me, huh (haha)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2781,Ma$e,I Need To Be,1999-06-15,Harlem,I told her \'bout all the baddest bitches from Harlem to LA,Now mother may I? Yes you may,"Now anything that Mase done blazed, gotta get away","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.31,0.0,0.69,0.4019
2782,Ma$e,I Really Like It,2004-08-24,Harlem,"Harlem world, harlem world the clique","And my girl stick around if she know I\'m cheatin\', what","Harlem world the clique, come on now","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2783,Ma$e,I Really Like It,2004-08-24,Harlem,"Harlem world the clique, come on now","Harlem world, harlem world the clique",Repeat 1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2784,Ma$e,Jealous Guy,,Harlem,Or would it still be a problem with the entire Harlem World,Now would you be mad if I gave back your girl,At first you were singing that she was your ex,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.4939}",0.0,0.262,0.738,-0.4939
2785,Ma$e,Jealous Guy,,Harlem,"Mase, Harlem World, Puff Daddy and 112",To all the player haters and player hate-ettes,"Telling you to be a lover and not a hater, you'll get further in life","{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}",0.0,0.314,0.686,-0.4939
2786,Ma$e,Kamakazi,2004-01-01,Harlem,I feel like \'97 Harlem nigga,And you don\'t want a problem nigga {OOOOOHHH! },So calm! So witty! So don! So pretty!,"{'neg': 0.322, 'neu': 0.538, 'pos': 0.14, 'compound': -0.4003}",0.14,0.322,0.538,-0.4003
2787,Ma$e,Keep It On,2004-08-24,Harlem,"One thing about Harlem World, we all got dough",Niggas on the block know Mase motto,"\'98 Tahoe, Tommy and a Roscoe","{'neg': 0.515, 'neu': 0.485, 'pos': 0.0, 'compound': -0.6486}",0.0,0.515,0.485,-0.6486
2788,Ma$e,Niggaz Wanna Act,2006-01-21,Harlem,Harlem on da rise,"Yo, check this out right","And you don't want no problem with us guys, uh","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2789,Ma$e,Niggaz Wanna Act,2006-01-21,Harlem,Keep the whole Harlem World on some Clue shit,"Cuz feds watch when I do shit, keep poppin' up new shit","We crisp bub sippers, strip club niggas","{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",0.0,0.444,0.556,-0.802
2790,Ma$e,Niggaz Wanna Act,2006-01-21,Harlem,Harlem World,"However niggas like it, you get it",Bad Boy,"{'neg': 0.242, 'neu': 0.505, 'pos': 0.253, 'compound': 0.0258}",0.253,0.242,0.505,0.0258
2791,Ma$e,Niggaz Wanna Act,2006-01-21,Harlem,"It's '97, yeah, Harlem on the rise",Bad Boy,And you don't really want no problem wit us guys,"{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.5423}",0.0,0.778,0.222,-0.5423
2792,Ma$e,One Big Fiesta,1997-10-28,Brooklyn,Everybody Brooklyn niggas gotta play a vision here,"And if niggas never found the killer, why is nigga livin\' here?",And niggas be selling their soul to go to a brunch,"{'neg': 0.151, 'neu': 0.631, 'pos': 0.217, 'compound': 0.2598}",0.217,0.151,0.631,0.2598
2793,Ma$e,One Big Fiesta,1997-10-28,Harlem,I\'m just a Harlem nigga repping down a Vegas strip with my own Suge,Guess you can say I know how Pac felt yeah,"You from Mount Vernon, go and rep your own hood","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}",0.216,0.0,0.784,0.296
2794,Ma$e,Puff Daddy (Intro),2004-08-24,New York,"The place: New York, New York, big city of dreams",The year is 1997,"Harlem U.S.A., hundred and tenth street, 1-25th, 8th Avenue","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2795,Ma$e,Puff Daddy (Intro),2004-08-24,Harlem,"Harlem U.S.A., hundred and tenth street, 1-25th, 8th Avenue","The place: New York, New York, big city of dreams","7th Avenue, Lenox, Polo Grounds","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.231,0.0,0.769,0.4019
2796,Ma$e,Puff Daddy (Intro),2004-08-24,Harlem,Harlem World,This is his world,And this is his story,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2797,Ma$e,Puff Daddy (Intro),2004-08-24,Harlem,This is his world... Harlem World...,"A story of... life, death, sex, drugs, happiness, jealousy, envy, reality",Harlem World...,"{'neg': 0.464, 'neu': 0.335, 'pos': 0.201, 'compound': -0.5719}",0.201,0.464,0.335,-0.5719
2798,Ma$e,Puff Daddy (Intro),2004-08-24,Harlem,Harlem World...,This is his world... Harlem World...,"Harlem World...Embed"", ""Rap Rushmore LyricsKevin Heart","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2799,Ma$e,Stay Out of My Way,1999-06-15,Harlem,"Harlem World, Uptown baby, we make wars","Mase is comin\' out, we gon\' take yours",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2800,Ma$e,Stay Out of My Way,1999-06-15,Harlem,"Harlem World, Uptown baby, we make wars","Mase is comin\' out, we gon\' take yours",[Verse 3: Mase],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2801,Ma$e,Stay Out of My Way,1999-06-15,Harlem,"Harlem World, Uptown baby, we make wars","Mase is comin\' out, we gon\' take yours","(Repeat until fade)1Embed', ""The Love You Need Lyrics[Intro]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2802,Ma$e,The Player Way,,New York,"I love New York City, New York can hate me",Just caught a rapper yesterday and stuck him for his piece,I ate up Ja Rule and made his fans pay me,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}",0.0,0.182,0.818,-0.25
2803,Ma$e,The Player Way,,New York City,"I love New York City, New York can hate me",Just caught a rapper yesterday and stuck him for his piece,I ate up Ja Rule and made his fans pay me,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}",0.0,0.182,0.818,-0.25
2804,Ma$e,The Player Way,,Harlem,"My duns don't fuss, Harlem win you with a thrush","Nigga, look at you and look at us","Nigga you better hush, I can mess out the cave","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2805,Ma$e,The Player Way,,Harlem,When you're from Harlem World niggas never see yo' views,And go as far as leavin' bullet holes in yo' car,They wait for you to flop or be on BET News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2806,Ma$e,Welcome Back,1999-06-15,Harlem,"Welcome back, welcome back, Harlem's back (You know you like that)","Welcome back, welcome back, Betha's back (You know you like that)",You know you like that,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.8176}",0.515,0.0,0.485,0.8176
2807,Ma$e,Welcome Back,1999-06-15,Harlem,"Welcome back, welcome back, Harlem's back (You know you like that)",You know you like that,,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.385,0.0,0.615,0.3612
2808,Ma$e,Welcome Back,1999-06-15,Harlem,"And I ain't even sellin' the track, cause I'm that Harlem cat",It feel good to hear people singing welcome back,[Chorus],"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.7096}",0.457,0.0,0.543,0.7096
2809,Ma$e,Welcome Back,1999-06-15,Harlem,"Welcome back, welcome back, Harlem's back (You know you like that)","Welcome back, welcome back, Betha's back (You know you like that)",You know you like that,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.8176}",0.515,0.0,0.485,0.8176
2810,Ma$e,Welcome Back,1999-06-15,Harlem,"Welcome back, welcome back, Harlem's back (You know you like that)",You know you like that,See the names have all changed since I been around,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.385,0.0,0.615,0.3612
2811,Ma$e,Welcome Back,1999-06-15,Harlem,"Welcome back, welcome back, Harlem's back (You know you like that)","Welcome back, welcome back, Betha's back (You know you like that)",You know you like that,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.8176}",0.515,0.0,0.485,0.8176
2812,Ma$e,When New York Was New York,,Harlem,"Niggas trippin on the set, this is Harlem at it's best","Pussy just like I thought, nigga you's a faggot","Pick it, point it at your neck with an Audemar Piguet","{'neg': 0.37, 'neu': 0.42, 'pos': 0.21, 'compound': -0.4404}",0.21,0.37,0.42,-0.4404
2813,Ma$e,When New York Was New York,,New York,"When New York was New York, it sound like this",(Yeah x6),"When New York was New York, it sound like this","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2814,Ma$e,When New York Was New York,,New York,"When New York was New York, it sound like this","When New York was New York, it sound like this","When New York was New York, it sound like this","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.217,0.0,0.783,0.3612
2815,Ma$e,When New York Was New York,,New York,"When New York was New York, it sound like this","When New York was New York, it sound like this","When New York was New York, it sound like this nigga","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.217,0.0,0.783,0.3612
2816,Ma$e,When New York Was New York,,New York,"When New York was New York, it sound like this nigga","When New York was New York, it sound like this",,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.217,0.0,0.783,0.3612
2817,Ma$e,When New York Was New York,,Manhattan,"Niggas know what happen in Manhattan, I get crossed",".44 toting, no emotion, I had no regards","Jump off sides, no coin toss","{'neg': 0.468, 'neu': 0.532, 'pos': 0.0, 'compound': -0.5267}",0.0,0.468,0.532,-0.5267
2818,Ma$e,White Girl (Interlude),1999-06-15,Harlem,No I'm at Harlem World,Where you at?,"125th Street, Apollo?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2819,Ma$e,Will They Die For You,1999-06-15,Harlem,"My duns don't fuss, Harlem win you with a thrush","Nigga, look at you and look at us","Nigga you better hush, I can mess out the cave","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2820,Ma$e,Will They Die For You,1999-06-15,Harlem,When you're from Harlem World niggas never see yo' views,And go as far as leavin' bullet holes in yo' car,They wait for you to flop or be on BET News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2821,Puff Daddy,Airport (Interlude),2001-07-10,New York,"Flight 411 from Harlem, New York to Memphis, Tennessee",Attention please,"Now landing at Gate 7Embed', ""All Night Long Lyrics[Fergie]","{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}",0.697,0.0,0.303,0.3182
2822,Puff Daddy,Airport (Interlude),2001-07-10,Harlem,"Flight 411 from Harlem, New York to Memphis, Tennessee",Attention please,"Now landing at Gate 7Embed', ""All Night Long Lyrics[Fergie]","{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}",0.697,0.0,0.303,0.3182
2823,Puff Daddy,Alpha Male,2015-11-04,New York,"My name ""legend"", they call me ""New York""",I cut my hand not too long ago,(They call me [?]),"{'neg': 0.204, 'neu': 0.485, 'pos': 0.311, 'compound': 0.2732}",0.311,0.204,0.485,0.2732
2824,Puff Daddy,Alpha Male,2015-11-04,New York,"I\'m from the streets of Harlem, New York City",This is a alpha male. Learn me,I\'m gon kill for what\'s mine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2825,Puff Daddy,Alpha Male,2015-11-04,Harlem,"I\'m from the streets of Harlem, New York City",This is a alpha male. Learn me,I\'m gon kill for what\'s mine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2826,Puff Daddy,Alpha Male,2015-11-04,New York City,"I\'m from the streets of Harlem, New York City",This is a alpha male. Learn me,I\'m gon kill for what\'s mine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2827,Puff Daddy,American Dream,2001-09-11,America,This is not America,"Cause when I come back, you better be goneEmbed', ""American Dream Lyrics[P. Diddy]","Bad Boy baby, David Bowie, let's go","{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}",0.329,0.0,0.671,0.5994
2828,Puff Daddy,American Dream,2001-09-11,America,This is not America,[Hook: David Bowie],This is not America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2829,Puff Daddy,American Dream,2001-09-11,America,This is not America,This is not America,This is not America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2830,Puff Daddy,American Dream,2001-09-11,America,This is not America,This is not America,This is not America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2831,Puff Daddy,American Dream,2001-09-11,America,This is not America,This is not America,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2832,Puff Daddy,American Dream,2001-09-11,America,"Come on, America, ain't no barriers","Land where my father died, land where my children cried","Free the strings, let's see how freedom rings","{'neg': 0.437, 'neu': 0.563, 'pos': 0.0, 'compound': -0.7351}",0.0,0.437,0.563,-0.7351
2833,Puff Daddy,American Dream,2001-09-11,America,"Chicks in cream is the American dream, ain't it?","Screens, greens car candy painted","I pledge allegiance to Beamers, dark skies","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2834,Puff Daddy,American Dream,2001-09-11,Brooklyn,"It's not America, son this is Brooklyn",Job lookin' I'd rather be pot cookin',"Home of the sheisty, home of the crook","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2835,Puff Daddy,American Dream,2001-09-11,America,"It's not America, son this is Brooklyn",Job lookin' I'd rather be pot cookin',"Home of the sheisty, home of the crook","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2836,Puff Daddy,American Dream,2001-09-11,America,Don't blame Kain for the fall of America,Green gots cats crawlin' to bury ya,[Hook],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2837,Puff Daddy,American Dream,2001-09-11,America,A little piece of you (This is not America),A little peace in me,A little peace in me,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.4951}",0.517,0.0,0.483,0.4951
2838,Puff Daddy,Auction,2015-11-04,Harlem,"This is Harlem, niggas that push foreigns","Cars like spaceships, niggas thought it was aliens)",Little homie shoot with the left like James Harden,"{'neg': 0.22, 'neu': 0.55, 'pos': 0.229, 'compound': 0.0258}",0.229,0.22,0.55,0.0258
2839,Puff Daddy,Auction,2015-11-04,America,"Coming to America money, we Earl Jones it",The tub filled with roses,"King Joffery, James Brown, now watch me","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2840,Puff Daddy,Been Around the World,1997-07-01,Harlem,"Niggas know, we go against the Harlem Gigolo","Write hot shit and make a nigga say, rewind that","Get your ho, lick her low, make the bitch hit the door","{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5574}",0.0,0.31,0.69,-0.5574
2841,Puff Daddy,Big Ole Butt,,Manhattan,"Me and Shorty smack in, her crib in Manhattan","Playin like a King, on sheets of satin","She had a big ole booty, like you see in the movies","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
2842,Puff Daddy,Blast off,,Jersey,"I be out in Jersey, puffin\' Hershey","Puff, why try? I\'m a thug, I\'ma die high",Brothers ain\'t worthy to rock my derby,"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.5994}",0.0,0.358,0.642,-0.5994
2843,Puff Daddy,Blast off,,Jersey,"I be out in Jersey, puffin\' Hershey","Puff why try? I\'m a thug, I\'mma die high",Brothers ain\'t worthy to rock my derby,"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.5994}",0.0,0.358,0.642,-0.5994
2844,Puff Daddy,Blast off,,Jersey,"I be out in Jersey, puffin Hershey","Puff why try?  I\'m a thug, I\'ma die high",Brothers ain\'t worthy to rock my derby,"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.5994}",0.0,0.358,0.642,-0.5994
2845,Puff Daddy,Blast off,,Jersey,"I be out in Jersey, puffin\' Hershey","Puff why try? I\'m a thug, I\'mma die high",Brothers ain\'t worthy to rock my derby,"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.5994}",0.0,0.358,0.642,-0.5994
